% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=430405, Tue Aug 23 21:51:19 2022, <python>{}</python>
44 660 0.9598431851866994 1.4266912580731181 -408.9509538006471 -4.0698390018723433e+02 -399.77565362008016 -198.7362651997395   
45 675 0.9603922420335969 1.4325345106974818 -408.9509538006471 -4.0723632377137812e+02 -393.9523170010925 -253.87750900207348   
46 690 0.9552879709315097 1.432110063857803 -408.9509538006471 -4.0735619752805775e+02 -395.02179249325957 -256.1305020075069   
47 705 0.9593436514536617 1.4352950637067492 -408.9509538006471 -4.0769814343881131e+02 -400.8440925480165 -372.0045964748332   
48 720 0.9621917085615364 1.4423029628003834 -408.9509538006471 -4.0633495931401893e+02 -401.51608952481604 -366.54343771126713   
49 735 0.9599161759757083 1.4468973840553998 -408.9509538006471 -4.0654622597682572e+02 -401.93691051847406 -344.4472897631968   
50 750 0.9507469823404595 1.4534028708495998 -408.9509538006471 -4.0806824695050886e+02 -390.8017781466635 -360.14781468966993   
51 765 0.9364000831834443 1.459212183969491 -408.9509538006471 -4.0777556423065005e+02 -398.0918438675567 -276.10518021252926   
52 780 0.9302198937002449 1.4667892971119194 -408.9509538006471 -4.0626228301674917e+02 -401.51154993193035 -379.63382816237396   
53 795 0.9325680242805541 1.4730546987975075 -408.9509538006471 -4.0709828940969919e+02 -402.1077891672402 -367.972956588051   
54 810 0.9413071065247446 1.4736431727014154 -408.9509538006471 -4.0748266960040718e+02 -397.56082846117056 -360.7992425632088   
